X,Y,Depth,qu,Pc,e,WL,label
-49408.495,-4448.068,29.2,136.3124313,211.8236389,2.194333315,86.0,Main_mid
-49408.495,-4448.068,30.7,119.5920945,204.9589691,2.379499913,92.0,Main_low
-49408.495,-4448.068,32.2,137.7834244,160.8290558,2.097333272,69.0,Main_low
-49408.495,-4448.068,33.8,115.5550232,174.5583649,2.108666658,75.0,Main_low
-49408.495,-4448.068,35.2,132.8801015,219.6689606,1.375333309,60.0,Main_low
-49408.495,-4448.068,36.7,128.4671135,210.8429871,1.410000026,62.0,Main_low
-49408.495,-4448.068,39.0,141.7060852,237.3209381,1.563999971,60.0,Main_low
-49562.6068,-4347.4145,2.3,3.759215752,14.70997524,3.163333337,79.0,Main_up
-49562.6068,-4347.4145,3.8,4.478370031,10.78731441,3.341666778,104.0,Main_up
-49562.6068,-4347.4145,5.3,9.479761442,20.59396362,2.712666591,80.0,Main_up
-49562.6068,-4347.4145,6.8,11.47378016,15.6906395,2.595999956,80.0,Main_up
-49562.6068,-4347.4145,8.4,11.76797963,25.49728775,0.966000021,79.0,Main_up
-49562.6068,-4347.4145,9.9,21.28042984,28.43928337,2.76549995,88.0,Main_up
-49562.6068,-4347.4145,11.4,26.21644401,35.30393982,2.317000032,80.0,Main_mid
-49562.6068,-4347.4145,12.9,27.42593066,37.26527023,1.124666691,42.0,Main_mid
-49562.6068,-4347.4145,14.4,25.301157,43.14925766,1.797666629,56.0,Main_mid
-49562.6068,-4347.4145,15.9,22.26109505,68.64654541,1.397666653,45.0,Main_mid
-49562.6068,-4347.4145,17.3,34.35596212,66.68521881,1.6523333,56.0,Main_mid
-49562.6068,-4347.4145,18.9,42.36472702,110.8151398,1.150999964,41.0,Main_mid
-49562.6068,-4347.4145,20.4,97.64154307,121.6024551,2.203999996,78.0,Main_mid
-49562.6068,-4347.4145,21.9,105.6829936,133.3704376,2.300333341,87.0,Main_mid
-49562.6068,-4347.4145,23.4,95.6148351,104.93116,2.23300004,94.0,Main_mid
-49562.6068,-4347.4145,24.9,97.24927774,136.3124237,2.381000042,86.0,Main_mid
-49562.6068,-4347.4145,26.4,126.7672933,137.2930908,2.341666698,90.0,Main_mid
-49562.6068,-4347.4145,27.9,134.5962677,152.003067,2.524499893,89.0,Main_mid
-49562.6068,-4347.4145,29.4,91.65948739,152.003067,2.500666698,87.0,Main_mid
-49562.6068,-4347.4145,30.9,105.2907308,171.6163635,2.497000058,83.0,Main_low
-49562.6068,-4347.4145,32.5,148.8322551,240.2629242,2.234999974,84.0,Main_low
-49562.6068,-4347.4145,33.8,144.4846344,198.0943298,2.356333335,86.0,Main_low
-49562.6068,-4347.4145,35.3,123.0734533,246.1469116,1.389999986,46.0,Main_low
-49562.6068,-4347.4145,36.8,155.2719523,235.3596039,1.487666646,51.0,Main_low
-49562.6068,-4347.4145,38.3,106.7290344,225.5529327,1.548666676,51.0,Main_low
-49562.6068,-4347.4145,40.3,142.8501968,227.514267,1.599333326,52.0,Main_low
-49747.5306,-4246.7711,2.3,2.353595972,10.78731441,2.105999947,55.0,Main_up
-49747.5306,-4246.7711,3.9,5.785923481,10.78731441,3.254999955,90.0,Main_up
-49747.5306,-4246.7711,5.4,7.191543102,11.76797962,3.050333341,78.0,Main_up
-49747.5306,-4246.7711,6.8,10.78731474,20.59396362,2.867666642,84.0,Main_up
-49747.5306,-4246.7711,8.4,13.56586583,35.30393982,1.815000017,52.0,Main_up
-49747.5306,-4246.7711,9.8,19.25372219,33.34260941,1.297666709,45.0,Main_up
-49747.5306,-4246.7711,13.8,23.79746946,79.43386078,1.606666684,70.0,Main_mid
-49747.5306,-4246.7711,19.7,73.45180512,125.525116,1.56433332,66.0,Main_mid
-49747.5306,-4246.7711,21.6,42.29935074,128.4671021,1.577333331,52.0,Main_mid
-49747.5306,-4246.7711,22.7,109.2787653,174.5583649,2.164333344,88.0,Main_mid
-49747.5306,-4246.7711,24.3,125.181881,196.1329956,2.282500029,99.0,Main_mid
-49747.5306,-4246.7711,25.9,112.8418503,158.8677216,2.336999973,103.0,Main_mid
-49747.5306,-4246.7711,27.8,121.5370814,172.5970306,2.297000011,94.0,Main_mid
-49747.5306,-4246.7711,28.8,118.3335749,188.287674,2.448999961,104.0,Main_mid
-49747.5306,-4246.7711,30.3,166.0592651,223.5916138,2.363333384,97.0,Main_low
-49747.5306,-4246.7711,31.7,143.5039724,227.514267,2.450999975,97.0,Main_low
-49747.5306,-4246.7711,33.6,149.7148539,237.3209381,2.438999971,101.0,Main_low
-49747.5306,-4246.7711,34.8,141.5426432,222.6109467,2.200333277,80.0,Main_low
-49747.5306,-4246.7711,36.7,136.6393204,308.9094849,1.799999992,66.0,Main_low
-49747.5306,-4246.7711,39.8,148.0804062,274.5861816,1.612500012,59.0,Main_low
-49747.5306,-4246.7711,41.4,142.1964162,207.9009705,1.611999989,61.0,Main_low
-49932.4533,-4146.1235,5.3,8.858673573,17.65196991,2.66200002,79.0,Main_up
-49932.4533,-4146.1235,6.8,25.62804445,32.36194611,1.519000014,58.0,Main_up
-49932.4533,-4146.1235,10.6,26.11837705,33.34260941,2.298999945,84.0,Main_mid
-49932.4533,-4146.1235,12.1,24.12435786,35.30393982,2.63166666,75.0,Main_mid
-49932.4533,-4146.1235,13.6,22.45722771,17.65196991,2.083499909,65.0,Main_mid
-49932.4533,-4146.1235,15.1,39.96209717,51.97524261,2.814000011,104.0,Main_mid
-49932.4533,-4146.1235,16.5,30.89094639,45.11058807,2.00000006,64.0,Main_mid
-49932.4533,-4146.1235,18.0,40.17457581,56.87856674,1.637999972,63.0,Main_mid
-49932.4533,-4146.1235,22.6,123.2368953,172.5970306,2.33100001,92.59999847,Main_mid
-49932.4533,-4146.1235,24.4,118.6604614,149.0610809,2.505000035,93.0,Main_mid
-49932.4533,-4146.1235,25.7,77.47253418,170.6357117,2.472500086,99.0,Main_mid
-49932.4533,-4146.1235,27.2,130.6736107,166.7130585,2.50849998,100.0,Main_mid
-49932.4533,-4146.1235,28.7,138.4372075,193.1910095,2.381000042,96.0,Main_mid
-49932.4533,-4146.1235,30.2,123.2368978,191.2296753,2.471666654,101.0,Main_low
-49932.4533,-4146.1235,31.7,143.1770859,211.8236389,2.563999971,95.0,Main_low
-49932.4533,-4146.1235,33.3,138.4372075,238.30159,2.534333308,99.0,Main_low
-49932.4533,-4146.1235,34.6,158.6225586,225.5529327,2.528999925,93.0,Main_low
-49932.4533,-4146.1235,36.4,155.9257355,239.2822571,2.541999976,100.0,Main_low
-49932.4533,-4146.1235,37.6,125.034785,247.1275787,2.249666691,78.0,Main_low
-49932.4533,-4146.1235,39.4,124.2175573,299.1028137,1.294333339,46.0,Main_low
-49932.4533,-4146.1235,40.7,144.6480865,276.5475159,1.607666651,60.0,Main_low
-49932.4533,-4146.1235,42.2,170.4722544,277.5281677,1.571666678,60.0,Main_low
-49932.4533,-4146.1235,43.8,187.633901,279.489502,1.49333334,64.0,Main_low
-50086.5619,-4045.4586,2.2,3.432327509,8.825984955,3.825000048,113.0,Main_up
-50086.5619,-4045.4586,3.8,3.922660113,32.36194611,3.226499916,92.0,Main_up
-50086.5619,-4045.4586,5.2,5.442690611,15.6906395,3.403999925,100.0,Main_up
-50086.5619,-4045.4586,6.8,8.776951313,14.70997524,3.008000016,89.0,Main_up
-50086.5619,-4045.4586,8.2,11.37571367,40.20726395,2.93566672,91.0,Main_up
-50086.5619,-4045.4586,9.8,10.88538106,18.63263512,2.242333293,53.0,Main_up
-50086.5619,-4045.4586,11.3,17.09625944,26.47795486,2.435666641,77.0,Main_mid
-50086.5619,-4045.4586,12.8,19.61330032,28.43928337,2.789999962,96.0,Main_mid
-50086.5619,-4045.4586,14.2,19.71136602,37.26527023,2.120333314,86.0,Main_mid
-50086.5619,-4045.4586,15.8,33.66949717,47.07191849,1.846999963,96.0,Main_mid
-50086.5619,-4045.4586,17.3,57.46696663,125.525116,1.090999961,34.0,Main_mid
-50086.5619,-4045.4586,23.1,136.3124314,186.3263397,2.250499964,96.0,Main_mid
-50086.5619,-4045.4586,24.5,139.2544251,205.9396362,2.206500054,93.0,Main_mid
-50086.5619,-4045.4586,26.1,145.6287537,225.5529327,2.306333303,98.0,Main_mid
-50086.5619,-4045.4586,27.6,166.9582215,228.4949341,2.533500076,104.0,Main_mid
-50086.5619,-4045.4586,29.1,159.5215047,257.9148865,2.411666711,97.0,Main_mid
-50086.5619,-4045.4586,30.6,187.3070069,225.5529327,2.518999934,99.0,Main_low
-50086.5619,-4045.4586,32.1,173.9045919,248.1082306,2.603666624,103.0,Main_low
-50086.5619,-4045.4586,33.6,160.992508,267.7215271,2.37499992,98.0,Main_low
-50086.5619,-4045.4586,35.1,179.2165222,264.779541,2.408499956,94.0,Main_low
-50086.5619,-4045.4586,36.6,179.6251323,284.3928528,2.367333333,88.0,Main_low
-50086.5619,-4045.4586,38.1,220.1592865,274.5861816,1.667000015,48.0,Main_low
-50086.5619,-4045.4586,39.6,147.5900777,282.4315186,1.649666667,61.0,Main_low
-50086.5619,-4045.4586,41.1,200.2191009,284.3928528,1.570666671,64.0,Main_low
-50086.5619,-4045.4586,42.8,217.8710683,343.2327271,1.41566666,68.0,Main_low
-50271.4818,-3944.803,2.3,1.716163754,6.864655018,3.57099998,88.0,Main_up
-50271.4818,-3944.803,3.8,1.618097305,8.825984955,4.741999865,109.0,Main_up
-50271.4818,-3944.803,5.3,3.040061394,7.845319748,3.704666614,86.0,Main_up
-50271.4818,-3944.803,6.8,3.889971018,10.78731441,3.531333367,100.0,Main_up
-50271.4818,-3944.803,8.4,6.439700127,12.74864388,3.252666632,94.0,Main_up
-50271.4818,-3944.803,9.9,7.420365334,9.806650162,3.015333414,95.0,Main_up
-50271.4818,-3944.803,11.4,7.943386555,19.61330032,2.92900002,85.0,Main_mid
-50271.4818,-3944.803,12.9,12.4871343,18.63263512,2.894333283,91.0,Main_mid
-50271.4818,-3944.803,14.2,16.37710476,26.47795486,2.78550005,83.0,Main_mid
-50271.4818,-3944.803,15.8,25.0069561,35.30393982,2.324333271,72.0,Main_mid
-50271.4818,-3944.803,17.2,29.28919347,48.0525856,1.887333314,92.0,Main_mid
-50271.4818,-3944.803,18.8,25.1540556,38.24593353,1.944999993,59.0,Main_mid
-50271.4818,-3944.803,22.5,152.6568502,162.79039,2.333666643,92.0,Main_mid
-50271.4818,-3944.803,24.0,115.9636345,152.9837341,2.430000067,94.0,Main_mid
-50271.4818,-3944.803,25.4,118.6604691,182.4036865,2.578999996,103.0,Main_mid
-50271.4818,-3944.803,26.8,103.7053223,201.0363159,2.378999949,91.0,Main_mid
-50271.4818,-3944.803,28.5,130.2649994,224.5722809,2.63166666,98.0,Main_mid
-50271.4818,-3944.803,30.0,157.8870646,251.0502319,2.550333341,96.0,Main_mid
-50271.4818,-3944.803,31.5,181.7499084,289.2961731,2.465333303,96.0,Main_low
-50271.4818,-3944.803,33.0,151.349294,223.5916138,2.649666627,103.0,Main_low
-50271.4818,-3944.803,34.5,120.131457,227.514267,2.538000027,103.0,Main_low
-50271.4818,-3944.803,36.0,180.6057994,294.1994934,2.468333324,96.0,Main_low
-50271.4818,-3944.803,37.5,199.2384389,294.1994934,1.890666684,87.0,Main_low
-50271.4818,-3944.803,39.0,145.1384201,289.2961731,1.383333365,57.0,Main_low
-50271.4818,-3944.803,40.5,145.6287435,279.489502,1.518666665,60.0,Main_low
-50271.4818,-3944.803,42.0,198.2577667,279.489502,1.489666661,62.0,Main_low
-50271.4818,-3944.803,43.4,205.7762044,318.7161255,1.680000027,71.0,Main_low
-50425.5881,-3844.131,2.3,2.974683762,8.825984955,4.552666664,125.0,Main_up
-50425.5881,-3844.131,21.5,120.7852376,161.8097229,1.927000006,86.0,Main_mid
-50425.5881,-3844.131,23.0,136.0509211,152.9837341,2.354666631,94.0,Main_mid
-50425.5881,-3844.131,24.5,105.5195541,151.0223999,2.408999999,93.0,Main_mid
-50425.5881,-3844.131,26.0,141.1503805,156.9064026,2.467666626,95.0,Main_mid
-50425.5881,-3844.131,27.5,137.619985,172.5970306,2.509666681,96.0,Main_mid
-50425.5881,-3844.131,29.0,151.512736,174.5583649,2.531000058,100.0,Main_mid
-50425.5881,-3844.131,30.5,148.5707398,190.2490082,2.693666696,95.0,Main_low
-50425.5881,-3844.131,32.0,156.5141296,170.6357117,2.627000014,99.0,Main_low
-50425.5881,-3844.131,33.5,163.3460999,212.804306,2.56099995,99.0,Main_low
-50425.5881,-3844.131,35.0,172.2701467,247.1275787,2.521333297,93.0,Main_low
-50425.5881,-3844.131,36.5,186.4897868,299.1028137,2.448333343,87.0,Main_low
-50425.5881,-3844.131,38.0,174.2314809,275.566864,2.144666712,62.0,Main_low
-50425.5881,-3844.131,39.5,147.9169668,220.6496277,1.466000001,53.0,Main_low
-50425.5881,-3844.131,41.0,177.3369141,281.4508362,1.575000008,55.0,Main_low
-50425.5881,-3844.131,43.0,175.865921,277.5281677,1.584333341,57.0,Main_low
-50610.5059,-3743.4675,3.5,10.29698229,21.57462883,2.415999949,49.0,Main_up
-50610.5059,-3743.4675,5.1,13.23897696,12.74864388,2.796499968,96.0,Main_up
-50610.5059,-3743.4675,18.7,90.7115097,126.5057755,1.521999995,58.0,Main_mid
-50610.5059,-3743.4675,20.4,101.7930222,142.1964264,1.483500004,58.0,Main_mid
-50610.5059,-3743.4675,21.8,98.0174675,161.8097229,1.539000034,56.0,Main_mid
-50610.5059,-3743.4675,23.4,109.442215,141.2157593,1.948000034,84.0,Main_mid
-50610.5059,-3743.4675,25.2,117.9739965,176.5196838,2.452333291,97.0,Main_mid
-50610.5059,-3743.4675,26.4,126.7019158,178.4810333,2.460999966,102.0,Main_mid
-50610.5059,-3743.4675,27.8,126.9961205,119.6411285,2.735999942,102.0,Main_mid
-50610.5059,-3743.4675,30.0,110.7170741,157.8870697,2.561666648,95.0,Main_mid
-50610.5059,-3743.4675,30.9,126.4077174,171.6163635,2.656666676,102.0,Main_low
-50610.5059,-3743.4675,32.4,154.4874217,210.8429871,2.517666658,97.0,Main_low
-50610.5059,-3743.4675,33.8,159.5541891,182.4036865,2.525333325,98.0,Main_low
-50610.5059,-3743.4675,35.5,176.5196991,228.4949341,2.547000011,97.0,Main_low
-50610.5059,-3743.4675,36.9,163.444163,235.3596039,2.348666668,90.0,Main_low
-50610.5059,-3743.4675,38.4,168.0205943,242.2242584,2.329333305,86.0,Main_low
-50610.5059,-3743.4675,39.5,146.7728577,260.8569031,1.292333325,49.0,Main_low
-50610.5059,-3743.4675,42.9,172.2701518,274.5861816,1.43599999,57.0,Main_low
-50610.5059,-3743.4675,44.1,141.4118805,196.1329956,1.394999981,57.0,Main_low
-50795.4226,-3642.7995,2.2,3.595771631,16.6713047,3.970333338,111.0,Main_up
-50795.4226,-3642.7995,3.8,9.675894101,15.6906395,2.339333296,85.0,Main_up
-50795.4226,-3642.7995,5.3,12.8957448,21.57462883,1.979500056,83.0,Main_up
-50795.4226,-3642.7995,6.8,12.42175659,23.53595924,1.985000014,80.0,Main_up
-50795.4226,-3642.7995,8.3,11.60453542,32.36194611,2.577999989,86.0,Main_up
-50795.4226,-3642.7995,9.8,15.95215034,30.40061378,2.261333307,79.0,Main_up
-50795.4226,-3642.7995,11.3,30.85825793,46.09125519,1.747666637,89.0,Main_mid
-50795.4226,-3642.7995,12.8,19.51523336,58.83990097,0.768666684,32.0,Main_mid
-50795.4226,-3642.7995,14.3,66.1295077,73.54987335,1.951999942,74.0,Main_mid
-50795.4226,-3642.7995,15.8,58.69280052,89.24051666,1.254999995,44.0,Main_mid
-50795.4226,-3642.7995,20.0,96.07247926,118.6604691,1.845666687,78.0,Main_mid
-50795.4226,-3642.7995,21.5,93.98039245,131.4091034,1.55066665,62.0,Main_mid
-50795.4226,-3642.7995,23.0,95.05912526,125.525116,1.881333351,79.0,Main_mid
-50795.4226,-3642.7995,24.6,137.6853689,134.3511047,2.37833333,99.0,Main_mid
-50795.4226,-3642.7995,26.1,138.3718313,139.254425,2.342333317,96.0,Main_mid
-50795.4226,-3642.7995,27.6,135.3317642,137.2930908,2.444000006,100.0,Main_mid
-50795.4226,-3642.7995,29.1,121.602459,147.0997467,2.78549993,107.0,Main_mid
-50795.4226,-3642.7995,30.6,124.0541178,174.5583649,2.610333284,104.0,Main_low
-50795.4226,-3642.7995,32.2,152.4934031,208.8816528,2.590666612,101.0,Main_low
-50795.4226,-3642.7995,33.6,149.7148489,232.4175873,2.536666552,97.0,Main_low
-50795.4226,-3642.7995,35.2,148.8976338,233.3982697,2.58466665,96.0,Main_low
-50795.4226,-3642.7995,36.6,162.4635061,235.3596039,2.49000001,100.0,Main_low
-50795.4226,-3642.7995,38.0,160.9924978,235.3596039,2.400666714,98.0,Main_low
-50795.4226,-3642.7995,39.6,151.5127411,259.8762207,1.357666691,54.0,Main_low
-50795.4226,-3642.7995,41.1,118.823906,284.3928528,1.25999999,47.0,Main_low
-50795.4226,-3642.7995,42.5,136.1489919,264.779541,1.501999974,59.0,Main_low
-50795.4226,-3642.7995,44.1,175.048701,271.6441956,1.490999977,57.0,Main_low
-50949.525,-3542.1164,2.3,5.540757179,12.74864388,2.129000008,128.6000061,Main_up
-50949.525,-3542.1164,6.0,4.151481787,46.09125519,1.998333375,50.0,Main_up
-50949.525,-3542.1164,7.6,13.38607741,26.47795486,2.385999918,85.0,Main_up
-50949.525,-3542.1164,8.9,25.82417869,35.30393982,2.638000012,96.0,Main_up
-50949.525,-3542.1164,10.5,28.34121704,37.26527023,1.664666693,48.0,Main_mid
-50949.525,-3542.1164,13.4,63.71053441,63.74322128,2.209666649,83.0,Main_mid
-50949.525,-3542.1164,18.0,63.71053569,127.4864426,1.694000006,68.0,Main_mid
-50949.525,-3542.1164,19.5,75.80540212,118.6604691,1.812000036,65.0,Main_mid
-50949.525,-3542.1164,21.0,89.37126668,134.3511047,1.987999956,57.0,Main_mid
-50949.525,-3542.1164,22.5,93.16317495,120.6217957,1.982333382,59.0,Main_mid
-50949.525,-3542.1164,24.0,95.35332489,121.6024551,2.622999986,91.0,Main_mid
-50949.525,-3542.1164,25.5,118.1701254,142.1964264,2.56433328,98.0,Main_mid
-50949.525,-3542.1164,26.9,101.1392517,142.1964264,2.590666691,92.0,Main_mid
-50949.525,-3542.1164,28.4,126.5384674,151.0223999,2.802999973,100.0,Main_mid
-50949.525,-3542.1164,30.0,109.6710358,139.254425,2.737000068,89.0,Main_mid
-50949.525,-3542.1164,31.5,125.2636108,149.0610809,2.703666687,99.0,Main_low
-50949.525,-3542.1164,33.0,151.022405,154.9450684,2.588999907,93.0,Main_low
-50949.525,-3542.1164,34.5,171.6163711,168.6743774,2.434000015,91.0,Main_low
-50949.525,-3542.1164,36.0,117.1240896,224.5722809,2.540333351,92.0,Main_low
-50949.525,-3542.1164,37.5,168.7724355,230.4562531,2.34133331,77.0,Main_low
-50949.525,-3542.1164,39.0,131.245664,333.4261169,1.214999994,39.0,Main_low
-50949.525,-3542.1164,40.5,111.2074102,242.2242584,1.390333334,49.0,Main_low
-50949.525,-3542.1164,42.0,165.5035553,242.2242584,1.488999963,47.0,Main_low
-50949.525,-3542.1164,43.4,153.0164235,251.0502319,1.603333314,49.0,Main_low
-51134.4306,-3466.6263,2.2,2.647795558,14.70997524,4.593999863,127.0,Main_up
-51134.4306,-3466.6263,13.0,52.31847382,102.9698181,1.162999988,40.0,Main_mid
-51134.4306,-3466.6263,14.2,56.3882351,88.25984192,2.6049999,104.0,Main_mid
-51134.4306,-3466.6263,15.7,63.1548233,115.7184601,2.423999945,97.0,Main_mid
-51134.4306,-3466.6263,17.2,63.38364665,87.27918243,2.52366662,102.0,Main_mid
-51134.4306,-3466.6263,19.1,66.58715058,93.16316986,2.499499917,99.0,Main_mid
-51134.4306,-3466.6263,20.2,70.41174444,132.3897705,1.785333315,68.0,Main_mid
-51134.4306,-3466.6263,21.8,76.94951375,146.1190796,1.935333331,75.0,Main_mid
-51134.4306,-3466.6263,23.2,68.54848226,140.2350922,1.979333321,83.0,Main_mid
-51134.4306,-3466.6263,24.8,75.28238424,181.4230194,1.984666705,83.0,Main_mid
-51134.4306,-3466.6263,26.2,82.37585704,164.751709,2.606333335,104.0,Main_mid
-51134.4306,-3466.6263,28.2,96.7916336,174.5583649,2.664666653,112.0,Main_mid
-51134.4306,-3466.6263,29.2,107.0559235,152.003067,2.681333304,111.0,Main_mid
-51134.4306,-3466.6263,30.8,100.7469813,143.1770935,2.864000003,116.0,Main_low
-51134.4306,-3466.6263,32.2,113.3648644,147.0997467,2.739000082,112.0,Main_low
-51134.4306,-3466.6263,33.8,103.5255331,149.0610809,2.77733326,111.0,Main_low
-51134.4306,-3466.6263,35.6,99.04716109,190.2490082,2.585500002,103.0,Main_low
-51134.4306,-3466.6263,36.7,108.0365931,182.4036865,2.622666677,97.0,Main_low
-51134.4306,-3466.6263,38.2,118.8239085,219.6689606,2.367666642,97.0,Main_low
-51134.4306,-3466.6263,39.8,157.0698446,231.4369202,2.051333308,91.0,Main_low
-51134.4306,-3466.6263,41.3,108.0365957,290.276825,1.244666656,43.0,Main_low
-51134.4306,-3466.6263,42.8,134.5145442,264.779541,1.386666656,52.0,Main_low
-51134.4306,-3466.6263,44.3,151.5127411,298.1221619,1.414333343,54.0,Main_low
-51134.4306,-3466.6263,45.5,163.4768524,279.489502,1.492666682,59.0,Main_low
-51319.3525,-3340.7608,5.8,20.25073242,29.41995049,1.398999989,64.0,Main_up
-51319.3525,-3340.7608,7.2,13.89275392,19.61330032,2.793000062,121.0,Main_up
-51319.3525,-3340.7608,8.9,16.13193846,26.47795486,2.930499911,99.0,Main_up
-51319.3525,-3340.7608,10.4,20.49589793,43.14925766,1.910999973,66.0,Main_mid
-51319.3525,-3340.7608,11.9,35.94137192,60.80122757,2.637500048,95.0,Main_mid
-51319.3525,-3340.7608,18.5,51.04360962,87.27918243,1.513000012,49.0,Main_mid
-51319.3525,-3340.7608,20.1,78.25706482,141.2157593,1.947000027,68.0,Main_mid
-51319.3525,-3340.7608,21.2,63.4163386,104.93116,1.776333332,68.0,Main_mid
-51319.3525,-3340.7608,23.1,65.99875641,101.989151,1.824666699,68.0,Main_mid
-51319.3525,-3340.7608,24.6,65.14884313,97.08583069,1.904000004,64.0,Main_mid
-51319.3525,-3340.7608,26.1,74.13827515,105.9118195,1.837500036,81.0,Main_mid
-51319.3525,-3340.7608,27.6,67.4043719,86.29851532,2.55766662,97.0,Main_mid
-51319.3525,-3340.7608,29.1,85.90625382,117.6798019,2.699000001,107.0,Main_mid
-51319.3525,-3340.7608,30.6,78.06092834,110.8151398,2.575666746,97.0,Main_low
-51319.3525,-3340.7608,32.2,90.27020645,130.4284515,2.817999959,109.0,Main_low
-51319.3525,-3340.7608,33.7,90.90764109,132.3897705,2.615666628,100.0,Main_low
-51319.3525,-3340.7608,35.2,100.7633247,142.1964264,2.735500097,103.0,Main_low
-51319.3525,-3340.7608,36.6,108.3307927,141.2157593,2.82066671,96.0,Main_low
-51319.3525,-3340.7608,38.2,121.4553566,161.8097229,2.717000008,95.0,Main_low
-51319.3525,-3340.7608,39.5,129.4150823,176.5196838,2.639666637,89.0,Main_low
-51319.3525,-3340.7608,41.2,147.5410462,215.7463074,2.36650002,78.0,Main_low
-51319.3525,-3340.7608,42.7,114.7051163,304.006134,1.170000037,39.0,Main_low
-51319.3525,-3340.7608,44.0,126.3750229,205.9396362,1.170666695,47.0,Main_low
-51319.3525,-3340.7608,45.7,139.4178721,240.2629242,1.378666639,48.0,Main_low
-51319.3525,-3340.7608,48.0,140.9215596,235.3596039,1.517999967,52.0,Main_low
-49438.541,-5858.2169,12.9,79.28676224,124.5444489,1.926500022,75.90000153,Main_mid
-49438.541,-5858.2169,14.5,84.33718491,135.3317719,1.802000046,80.0,Main_mid
-49438.541,-5858.2169,16.0,105.5195503,136.3124237,2.0,81.5,Main_mid
-49438.541,-5858.2169,17.5,109.9325447,150.0417328,1.960000038,78.19999695,Main_mid
-49438.541,-5858.2169,19.0,104.4898529,153.9644012,2.236500025,86.59999847,Main_mid
-49438.541,-5858.2169,20.5,113.6590652,177.500351,1.737499952,69.0,Main_mid
-49438.541,-5858.2169,22.0,135.2337036,219.6689606,1.789499998,71.69999695,Main_mid
-49438.541,-5858.2169,23.5,142.0983506,236.340271,1.563999951,59.90000153,Main_mid
-51164.7325,-4675.5575,13.0,85.71011861,161.8097229,1.120000045,44.0,Main_mid
-51164.7325,-4675.5575,14.5,93.98039246,171.6163635,1.314333359,54.0,Main_mid
-51164.7325,-4675.5575,16.0,88.42328898,127.4864426,1.551000039,64.0,Main_mid
-51164.7325,-4675.5575,17.5,89.01168823,171.6163635,1.81100003,73.0,Main_mid
-51164.7325,-4675.5575,19.0,101.0084915,176.5196838,2.052333355,86.0,Main_mid
-51164.7325,-4675.5575,20.4,97.96843466,161.8097229,2.036333322,86.0,Main_mid
-51164.7325,-4675.5575,22.0,116.8952688,191.2296753,2.159666697,94.0,Main_mid
-51164.7325,-4675.5575,23.5,142.0983582,199.0749817,2.220666726,97.0,Main_mid
-51164.7325,-4675.5575,25.0,130.036176,215.7463074,2.347333352,106.0,Main_mid
-51164.7325,-4675.5575,26.4,129.3170166,210.8429871,2.278333346,99.0,Main_mid
-51164.7325,-4675.5575,27.9,133.7953923,215.7463074,2.347666661,104.0,Main_mid
-51164.7325,-4675.5575,29.4,164.0979411,225.5529327,2.253000021,104.0,Main_mid
-51164.7325,-4675.5575,30.9,154.3893636,232.4175873,2.266000032,96.0,Main_low
-51164.7325,-4675.5575,32.5,153.8009592,250.0695648,2.302666664,97.0,Main_low
-51164.7325,-4675.5575,34.0,148.995697,294.1994934,2.011666655,84.0,Main_low
-51164.7325,-4675.5575,35.5,128.3690465,254.9728851,1.144333323,51.0,Main_low
-51164.7325,-4675.5575,36.9,106.1733271,313.8128052,1.422666629,50.0,Main_low
-51041.443,-4751.0534,11.1,84.41073799,166.7130585,1.075500027,43.90000153,Main_mid
-51041.443,-4751.0534,12.6,93.16317178,124.5444489,1.11649999,44.79999924,Main_mid
-51041.443,-4751.0534,13.9,91.03022767,127.4864426,1.266250014,52.70000076,Main_mid
-51041.443,-4751.0534,15.7,92.25605775,146.1190796,1.557249963,67.40000153,Main_mid
-51041.443,-4751.0534,17.0,110.6680431,141.2157593,2.055999994,94.80000305,Main_mid
-51041.443,-4751.0534,18.6,98.85102846,156.9064026,1.444999993,63.09999847,Main_mid
-51041.443,-4751.0534,20.0,125.3780174,170.6357117,1.983750046,86.59999847,Main_mid
-51041.443,-4751.0534,21.6,130.4284382,155.9257355,2.155249953,100.0,Main_mid
-51041.443,-4751.0534,23.1,144.7461472,182.4036865,2.418000043,104.4000015,Main_mid
-51041.443,-4751.0534,24.5,147.7371788,199.0749817,2.33099997,106.5,Main_mid
-51041.443,-4751.0534,26.1,150.7527256,198.0943298,2.413500011,112.9000015,Main_mid
-51041.443,-4751.0534,27.6,151.2185402,212.804306,2.398500025,104.8000031,Main_mid
-51041.443,-4751.0534,28.9,163.0355568,194.1716614,2.468749941,109.3000031,Main_mid
-51041.443,-4751.0534,30.5,161.7116547,238.30159,2.398750067,110.1999969,Main_low
-51041.443,-4751.0534,32.0,169.3608437,249.0888977,2.404000044,107.0,Main_low
-51041.443,-4751.0534,33.5,168.1350098,252.030899,2.403500021,102.0999985,Main_low
-51041.443,-4751.0534,35.1,158.1567421,294.1994934,2.160000026,96.09999847,Main_low
-51041.443,-4751.0534,36.5,104.9311523,336.368103,1.285249979,48.0,Main_low
-51041.443,-4751.0534,37.9,104.3917866,357.9427185,1.397000045,49.79999924,Main_low
-51041.443,-4751.0534,39.0,121.7005196,359.9040527,1.644000024,61.59999847,Main_low
-50825.9997,-4222.0634,6.1,18.14230251,25.49728775,2.371500016,88.5,Main_up
